upstream_part,up_part_rev,downstream_part,down_part_rev,upstream_output_port,downstream_input_port,start_gpstime,stop_gpstime
HH48,A,A48,H,ground,ground,1246874418,
C7F50,A,RI4A3N,A,nb,a,1190635218,1191855600.0
C7F84,A,RI8A1E,A,eb,a,1185580818,1191682818.0
A101,H,FDV39,A,focus,input,1249210818,
NBP09,A,PAM041,A,n8,n,1249905618,
C7F82,A,RI4B7E,A,eb,a,1096484416,1184355797.0
C7F82,A,RI4B7N,A,nb,a,1096484416,1184355797.0
FEM035,A,NBP09,A,n,n6,1251376218,
C7F65,A,RI4A4N,A,nb,a,1190635218,1203246018.0
FEM051,A,NBP07,A,e,e2,1254049218,
C7F68,A,RI5A6E,A,eb,a,1186963218,1204974018.0
C7F51,A,RI4A1E,A,eb,a,1187308818,1210000000.0
C7F83,A,RI4A8E,A,eb,a,1096484416,1184355797.0
C7F83,A,RI4A8N,A,nb,a,1096484416,1184355797.0
PAM058,A,SNPC000019,A,n,n8,1256644818,
C7F84,A,RI4B3E,A,eb,a,1096484416,1184355797.0
C7F84,A,RI4B3N,A,nb,a,1096484416,1184355797.0
C7F85,A,RI5B8E,A,eb,a,1096484416,1184355797.0
C7F85,A,RI5B8N,A,nb,a,1096484416,1184355797.0
C7F86,A,RI5B6E,A,eb,a,1096484416,1184355797.0
C7F86,A,RI5B6N,A,nb,a,1096484416,1184355797.0
C7F87,A,RI5B5E,A,eb,a,1096484416,1184355797.0
C7F87,A,RI5B5N,A,nb,a,1096484416,1184355797.0
C7F88,A,RI3A7E,A,eb,a,1096484416,1184355797.0
C7F88,A,RI3A7N,A,nb,a,1096484416,1184355797.0
NBP04,A,PAM105,A,n5,n,1256554818,
C7F89,A,RI3B6E,A,eb,a,1096484416,1184355797.0
C7F89,A,RI3B6N,A,nb,a,1096484416,1184355797.0
C7F9,A,RI2B3E,A,eb,a,1096484416,1184355797.0
C7F9,A,RI2B3N,A,nb,a,1096484416,1184355797.0
C7F90,A,RI4A7E,A,eb,a,1096484416,1184355797.0
C7F90,A,RI4A7N,A,nb,a,1096484416,1184355797.0
C7F91,A,RI3B1E,A,eb,a,1096484416,1184355797.0
C7F91,A,RI3B1N,A,nb,a,1096484416,1184355797.0
C7F92,A,RI4B5E,A,eb,a,1096484416,1184355797.0
C7F92,A,RI4B5N,A,nb,a,1096484416,1184355797.0
PAM110,A,PCH05,A,@slot,@slot10,1256554818,
C7F93,A,RI4A1E,A,eb,a,1096484416,1184355797.0
C7F93,A,RI4A1N,A,nb,a,1096484416,1184355797.0
C7F94,A,RI5A6E,A,eb,a,1096484416,1184355797.0
C7F94,A,RI5A6N,A,nb,a,1096484416,1184355797.0
C7F95,A,RI5A3E,A,eb,a,1096484416,1184355797.0
C7F95,A,RI5A3N,A,nb,a,1096484416,1184355797.0
C7F96,A,RI2A2E,A,eb,a,1096484416,1184355797.0
C7F96,A,RI2A2N,A,nb,a,1096484416,1184355797.0
C7F97,A,RI3A1E,A,eb,a,1096484416,1184355797.0
C7F97,A,RI3A1N,A,nb,a,1096484416,1184355797.0
C7F98,A,RI4A2E,A,eb,a,1096484416,1184355797.0
C7F98,A,RI4A2N,A,nb,a,1096484416,1184355797.0
A25,H,FDV6,A,focus,input,1217937618,
C7F99,A,RI4B8E,A,eb,a,1096484416,1184355797.0
FEM045,A,NBP00,A,n,n4,1242126018,
HH245,A,A245,H,ground,ground,1245751218,
HH63,A,A63,H,ground,ground,1246960818,
C7F99,A,RI4B8N,A,nb,a,1096484416,1184355797.0
PAM75196,A,SNP008,A,eb,e2,1218196818,1221386418.0
NBP07,A,PAM054,A,e2,e,1248778818,
HH160,A,A160,H,ground,ground,1226145618,
C7F84,A,RI8A1N,A,nb,a,1185580818,1191682818.0
C7F85,A,RI8A2E,A,eb,a,1185580818,1191682818.0
C7F85,A,RI8A2N,A,nb,a,1185580818,1191682818.0
C7F86,A,RI8A3N,A,nb,a,1185580818,1191682818.0
C7F87,A,RI8A4E,A,eb,a,1185580818,1191682818.0
C7F87,A,RI8A4N,A,nb,a,1185580818,1191682818.0
A26,H,FDV7,A,focus,input,1217937618,
PAM75196,A,SNP008,A,nb,n0,1218196818,1221386418.0
HH161,A,A161,H,ground,ground,1226145618,
HH141,A,A141,H,ground,ground,1191232818,
HH142,A,A142,H,ground,ground,1191232818,
HH88,A,A88,H,ground,ground,1191232818,
FDA34,B,FEA34,A,terminals,input,1191232818,1191232818.0
FEA34,A,C7F88,A,e,ea,1191232818,1191232818.0
FEA34,A,C7F88,A,n,na,1191232818,1191232818.0
FEA32,A,C7F142,A,e,ea,1191232818,1195117218.0
FEA32,A,C7F142,A,n,na,1191232818,1195117218.0
FDA32,B,FEA32,A,terminals,input,1191232818,1195117218.0
PAM75194,A,PCH1,A,@slot,@slot03,1215950418,1221386418.0
FDV2,A,FEM04,A,terminals,input,1218196818,1221386418.0
HH162,A,A162,H,ground,ground,1226232018,
PAM75195,A,PCH1,A,@slot,@slot05,1215950418,1221386418.0
PAM75199,A,SNPA000022,A,eb,e2,1221388218,1224928818.0
HH163,A,A163,H,ground,ground,1226232018,
CR1A1E,A,CC1R1C1,A,b,a,1096484416,1180310418.0
CR1A1N,A,CC1R2C1,A,b,a,1096484416,1180310418.0
CR1A2E,A,CC1R1C2,A,b,a,1096484416,1180310418.0
CR1A2N,A,CC1R2C2,A,b,a,1096484416,1180310418.0
CR1A3E,A,CC1R1C3,A,b,a,1096484416,1180310418.0
CR1A3N,A,CC1R2C3,A,b,a,1096484416,1180310418.0
CR1A4E,A,CC1R1C4,A,b,a,1096484416,1180310418.0
CR1A4N,A,CC1R2C4,A,b,a,1096484416,1180310418.0
CR1A5E,A,CC1R1C5,A,b,a,1096484416,1180310418.0
NBP00,A,PAM022,A,n1,n,1234351818,
CR1A5N,A,CC1R2C5,A,b,a,1096484416,1180310418.0
CR1A6E,A,CC1R1C6,A,b,a,1096484416,1180310418.0
CR1A6N,A,CC1R2C6,A,b,a,1096484416,1180310418.0
CR1A7E,A,CC1R1C7,A,b,a,1096484416,1180310418.0
CR1A7N,A,CC1R2C7,A,b,a,1096484416,1180310418.0
CR1A8E,A,CC1R1C8,A,b,a,1096484416,1180310418.0
CR1A8N,A,CC1R2C8,A,b,a,1096484416,1180310418.0
CR1B1E,A,CC1R3C1,A,b,a,1096484416,1180310418.0
CR1B1N,A,CC1R4C1,A,b,a,1096484416,1180310418.0
CR1B2E,A,CC1R3C2,A,b,a,1096484416,1180310418.0
FEM040,A,NBP00,A,e,e2,1241781618,
CR1B2N,A,CC1R4C2,A,b,a,1096484416,1180310418.0
CR1B3E,A,CC1R3C3,A,b,a,1096484416,1180310418.0
CR1B3N,A,CC1R4C3,A,b,a,1096484416,1180310418.0
CR1B4E,A,CC1R3C4,A,b,a,1096484416,1180310418.0
CR1B4N,A,CC1R4C4,A,b,a,1096484416,1180310418.0
CR1B5E,A,CC1R3C5,A,b,a,1096484416,1180310418.0
PAM010,A,SNPA000008,A,e,e2,1224930618,1234346418.0
PAM010,A,SNPA000008,A,n,n0,1224930618,1234346418.0
CR1B5N,A,CC1R4C5,A,b,a,1096484416,1180310418.0
CR1B6E,A,CC1R3C6,A,b,a,1096484416,1180310418.0
CR1B6N,A,CC1R4C6,A,b,a,1096484416,1180310418.0
CR1B7E,A,CC1R3C7,A,b,a,1096484416,1180310418.0
PAM060,A,SNPC000030,A,e,e6,1248778818,
PAM021,A,PCH03,A,@slot,@slot12,1248778818,
CR1B7N,A,CC1R4C7,A,b,a,1096484416,1180310418.0
CR1B8E,A,CC1R3C8,A,b,a,1096484416,1180310418.0
CR1B8N,A,CC1R4C8,A,b,a,1096484416,1180310418.0
CR2A1E,A,CC1R5C1,A,b,a,1096484416,1180310418.0
CR2A1N,A,CC1R6C1,A,b,a,1096484416,1180310418.0
CR2A2E,A,CC1R5C2,A,b,a,1096484416,1180310418.0
CR2A2N,A,CC1R6C2,A,b,a,1096484416,1180310418.0
PAM041,A,PCH02,A,@slot,@slot08,1249905618,
FDV39,A,FEM058,A,terminals,input,1249210818,1249300818.0
FEM036,A,NBP09,A,n,n4,1251376218,
FEM051,A,NBP07,A,n,n2,1254049218,
PAM058,A,PCH04,A,@slot,@slot3,1256644818,
PAM106,A,PCH05,A,@slot,@slot6,1256554818,
NBP04,A,PAM110,A,e10,e,1256554818,
NCMPre1,A,N00,A,@rack,@middle,1215950418,
FEM041,A,NBP00,A,e,e5,1241782818,
NBP00,A,PAM023,A,n2,n,1234695618,1242126018.0
NBP00,A,PAM052,A,e4,e,1242126018,
HH49,A,A49,H,ground,ground,1247220018,
NBP07,A,PAM054,A,n2,n,1248778818,
PAM061,A,SNPC000030,A,e,e10,1248778818,
NBP08,A,PAM021,A,e12,e,1248778818,
PAM041,A,SNPC000013,A,e,e6,1249905618,
FEM058,A,NBP08,A,e,e8,1249210818,1249300818.0
A98,H,FDV28,A,focus,input,1254049218,
NBP07,A,PAM058,A,e3,e,1256644818,
NBP04,A,PAM110,A,n10,n,1256554818,
CR2A3E,A,CC1R5C3,A,b,a,1096484416,1180310418.0
CR2A3N,A,CC1R6C3,A,b,a,1096484416,1180310418.0
CR2A4E,A,CC1R5C4,A,b,a,1096484416,1180310418.0
CR2A4N,A,CC1R6C4,A,b,a,1096484416,1180310418.0
CR2A5E,A,CC1R5C5,A,b,a,1096484416,1180310418.0
CR2A5N,A,CC1R6C5,A,b,a,1096484416,1180310418.0
CR2A6E,A,CC1R5C6,A,b,a,1096484416,1180310418.0
CR2A6N,A,CC1R6C6,A,b,a,1096484416,1180310418.0
CR2A7E,A,CC1R5C7,A,b,a,1096484416,1180310418.0
CR2A7N,A,CC1R6C7,A,b,a,1096484416,1180310418.0
CR2A8E,A,CC1R5C8,A,b,a,1096484416,1180310418.0
CR2A8N,A,CC1R6C8,A,b,a,1096484416,1180310418.0
CR2B1E,A,CC2R1C1,A,b,a,1096484416,1180310418.0
CR2B1N,A,CC2R2C1,A,b,a,1096484416,1180310418.0
CR2B2E,A,CC2R1C2,A,b,a,1096484416,1180310418.0
CR2B2N,A,CC2R2C2,A,b,a,1096484416,1180310418.0
CR2B3E,A,CC2R1C3,A,b,a,1096484416,1180310418.0
CR2B3N,A,CC2R2C3,A,b,a,1096484416,1180310418.0
PAM75196,A,PCH1,A,@slot,@slot06,1215950418,1221386418.0
CR2B4E,A,CC2R1C4,A,b,a,1096484416,1180310418.0
CR2B4N,A,CC2R2C4,A,b,a,1096484416,1180310418.0
CR2B5E,A,CC2R1C5,A,b,a,1096484416,1180310418.0
PAM75199,A,SNPA000022,A,nb,n0,1221388218,1221733878.0
CR2B5N,A,CC2R2C5,A,b,a,1096484416,1180310418.0
CR2B6E,A,CC2R1C6,A,b,a,1096484416,1180310418.0
HH164,A,A164,H,ground,ground,1226318418,
CR2B6N,A,CC2R2C6,A,b,a,1096484416,1180310418.0
CR2B7E,A,CC2R1C7,A,b,a,1096484416,1180310418.0
CR2B7N,A,CC2R2C7,A,b,a,1096484416,1180310418.0
CR2B8E,A,CC2R1C8,A,b,a,1096484416,1180310418.0
CR2B8N,A,CC2R2C8,A,b,a,1096484416,1180310418.0
CR3A1E,A,CC2R3C1,A,b,a,1096484416,1180310418.0
CR3A1N,A,CC2R4C1,A,b,a,1096484416,1180310418.0
CR3A2E,A,CC2R3C2,A,b,a,1096484416,1180310418.0
CR3A2N,A,CC2R4C2,A,b,a,1096484416,1180310418.0
CR3A3E,A,CC2R3C3,A,b,a,1096484416,1180310418.0
CR3A3N,A,CC2R4C3,A,b,a,1096484416,1180310418.0
CR3A4E,A,CC2R3C4,A,b,a,1096484416,1180310418.0
CR3A4N,A,CC2R4C4,A,b,a,1096484416,1180310418.0
CR3A5E,A,CC2R3C5,A,b,a,1096484416,1180310418.0
CR3A5N,A,CC2R4C5,A,b,a,1096484416,1180310418.0
CR3A6E,A,CC2R3C6,A,b,a,1096484416,1180310418.0
CR3A6N,A,CC2R4C6,A,b,a,1096484416,1180310418.0
CR3A7E,A,CC2R3C7,A,b,a,1096484416,1180310418.0
CR3A7N,A,CC2R4C7,A,b,a,1096484416,1180310418.0
CR3A8E,A,CC2R3C8,A,b,a,1096484416,1180310418.0
CR3A8N,A,CC2R4C8,A,b,a,1096484416,1180310418.0
CR3B1E,A,CC2R5C1,A,b,a,1096484416,1180310418.0
NBP00,A,PAM024,A,n3,n,1234959018,
FEM043,A,NBP00,A,e,e9,1241784018,
NBP00,A,PAM052,A,n4,n,1242126018,
HH64,A,A64,H,ground,ground,1247392818,
PAM059,A,SNPC000030,A,n,n0,1248778818,
NBP08,A,PAM021,A,n12,n,1248778818,
PAM041,A,SNPC000013,A,n,n4,1249905618,
FEM058,A,NBP08,A,n,n8,1249210818,1249300818.0
FDV28,A,FEM050,A,terminals,input,1254049218,
PAM055,A,PCH04,A,@slot,@slot3,1248778818,1256644818.0
NBP07,A,PAM058,A,n3,n,1256644818,
PAM111,A,PCH05,A,@slot,@slot11,1256554818,
FEM044,A,NBP09,A,e,e9,1242039618,
PAM030,A,SNPA000024,A,e,e10,1234695618,
NBP00,A,PAM025,A,n4,n,1234695618,1242126018.0
PAM052,A,PCH01,A,@slot,@slot04,1242126018,
PAM060,A,SNPC000030,A,n,n4,1248778818,
A102,H,FDV40,A,focus,input,1249210818,
SNPC000023,A,N08,A,rack,loc0,1248778818,
FEM050,A,NBP07,A,e,e7,1254049218,
NBP07,A,PAM055,A,e3,e,1248778818,1256644818.0
NBP04,A,PAM111,A,e11,e,1256554818,
NBP04,A,PAM111,A,n11,n,1256554818,
PAM112,A,PCH05,A,@slot,@slot12,1256554818,
NBP04,A,PAM112,A,e12,e,1256554818,
NBP04,A,PAM112,A,n12,n,1256554818,
SNPC000022,A,N04,A,rack,loc0,1256554818,
PAM101,A,SNPC000022,A,e,e2,1256554818,
PAM106,A,SNPC000003,A,e,e10,1256554818,
PAM104,A,SNPC000003,A,n,n0,1256554818,
PAM105,A,SNPC000003,A,n,n4,1256554818,
PAM106,A,SNPC000003,A,n,n8,1256554818,
SNPC000048,A,N04,A,rack,loc2,1256554818,
PAM107,A,SNPC000048,A,e,e2,1256554818,
PAM108,A,SNPC000048,A,e,e6,1256554818,
PAM112,A,SNPC000040,A,e,e10,1256554818,
PAM110,A,SNPC000040,A,n,n0,1256554818,
PAM111,A,SNPC000040,A,n,n4,1256554818,
PAM112,A,SNPC000040,A,n,n8,1256554818,
N05,A,ND05,A,@ground,@ground,1256554818,
NCMPro4,A,N05,A,@rack,@middle,1256554818,
PAM113,A,PCH06,A,@slot,@slot1,1256554818,
NBP05,A,PAM113,A,e1,e,1256554818,
NBP05,A,PAM113,A,n1,n,1256554818,
PAM114,A,PCH06,A,@slot,@slot2,1256554818,
NBP05,A,PAM114,A,e2,e,1256554818,
NBP05,A,PAM117,A,e5,e,1256554818,
NBP05,A,PAM117,A,n5,n,1256554818,
PAM118,A,PCH06,A,@slot,@slot6,1256554818,
NBP05,A,PAM118,A,e6,e,1256554818,
NBP05,A,PAM118,A,n6,n,1256554818,
PAM119,A,PCH06,A,@slot,@slot7,1256554818,
NBP05,A,PAM119,A,e7,e,1256554818,
NBP05,A,PAM122,A,e10,e,1256554818,
NBP05,A,PAM122,A,n10,n,1256554818,
PAM123,A,PCH06,A,@slot,@slot11,1256554818,
NBP05,A,PAM123,A,e11,e,1256554818,
NBP05,A,PAM123,A,n11,n,1256554818,
PAM124,A,PCH06,A,@slot,@slot12,1256554818,
PAM115,A,SNPC000058,A,n,n8,1256554818,
SNPC000050,A,N05,A,rack,loc1,1256554818,
PAM116,A,SNPC000050,A,e,e2,1256554818,
PAM117,A,SNPC000050,A,e,e6,1256554818,
PAM118,A,SNPC000050,A,e,e10,1256554818,
PAM116,A,SNPC000050,A,n,n0,1256554818,
PAM117,A,SNPC000050,A,n,n4,1256554818,
PAM121,A,SNPC000032,A,n,n8,1256554818,
SNPC000018,A,N05,A,rack,loc3,1256554818,
PAM122,A,SNPC000018,A,e,e2,1256554818,
PAM123,A,SNPC000018,A,e,e6,1256554818,
PAM124,A,SNPC000018,A,e,e10,1256554818,
PAM122,A,SNPC000018,A,n,n0,1256554818,
PAM123,A,SNPC000018,A,n,n4,1256554818,
PAM042,A,PCH02,A,@slot,@slot7,1249898418,
N03,A,ND03,A,@ground,@ground,1257678018,
NBP03,A,PAM125,A,e1,e,1257678018,
NBP03,A,PAM126,A,e2,e,1257678018,
PAM127,A,PCH07,A,@slot,@slot3,1257678018,
NBP03,A,PAM128,A,n4,n,1257678018,
PAM130,A,PCH07,A,@slot,@slot6,1257678018,
NBP03,A,PAM130,A,e6,e,1257678018,
PAM131,A,PCH07,A,@slot,@slot7,1257678018,
NBP03,A,PAM131,A,n7,n,1257678018,
NBP03,A,PAM132,A,e8,e,1257678018,
NBP03,A,PAM133,A,e9,e,1257678018,
NBP03,A,PAM133,A,n9,n,1257678018,
PAM134,A,PCH07,A,@slot,@slot10,1257678018,
NBP03,A,PAM134,A,n10,n,1257678018,
PAM135,A,PCH07,A,@slot,@slot11,1257678018,
PAM136,A,PCH07,A,@slot,@slot12,1257678018,
NBP03,A,PAM136,A,e12,e,1257678018,
NBP03,A,PAM136,A,n12,n,1257678018,
PAM127,A,SNPC000001,A,e,e10,1257678018,
PAM125,A,SNPC000001,A,n,n0,1257678018,
PAM128,A,SNPC000002,A,e,e2,1257678018,
PAM129,A,SNPC000002,A,e,e6,1257678018,
PAM128,A,SNPC000002,A,n,n0,1257678018,
PAM130,A,SNPC000002,A,n,n8,1257678018,
PAM132,A,SNPC000037,A,e,e6,1257678018,
PAM131,A,SNPC000037,A,n,n0,1257678018,
SNPC000054,A,N03,A,rack,loc3,1257678018,
PAM135,A,SNPC000054,A,e,e6,1257678018,
N10,A,ND10,A,@ground,@ground,1257678018,
PCH08,A,N10,A,@rack,@bottom,1257678018,
NCMPro6,A,N10,A,@rack,@middle,1257678018,
NBP10,A,PAM137,A,n1,n,1257678018,
NBP10,A,PAM138,A,e2,e,1257678018,
NBP10,A,PAM139,A,e3,e,1257678018,
NBP10,A,PAM139,A,n3,n,1257678018,
NBP10,A,PAM140,A,n4,n,1257678018,
NBP10,A,PAM141,A,e5,e,1257678018,
NBP10,A,PAM141,A,n5,n,1257678018,
NBP10,A,PAM142,A,e6,e,1257678018,
PAM143,A,PCH08,A,@slot,@slot7,1257678018,
PAM144,A,PCH08,A,@slot,@slot8,1257678018,
NBP10,A,PAM144,A,n8,n,1257678018,
NBP10,A,PAM145,A,e9,e,1257678018,
PAM146,A,PCH08,A,@slot,@slot10,1257678018,
NBP10,A,PAM146,A,e10,e,1257678018,
PAM147,A,PCH08,A,@slot,@slot11,1257678018,
FEM04,A,NBP00,A,e,e3,1218196818,1218196818.0
PAM022,A,SNPC000057,A,e,e2,1234351818,
PAM030,A,SNPA000024,A,n,n8,1234695618,
PAM052,A,SNPA000008,A,e,e2,1242126018,
NBP00,A,PAM026,A,n5,n,1234695618,1242126018.0
PAM061,A,SNPC000030,A,n,n8,1248778818,
PAM010,A,SNPC000023,A,e,e2,1248778818,
FDV40,A,FEM059,A,terminals,input,1249210818,
FEM050,A,NBP07,A,n,n7,1254049218,
NBP07,A,PAM055,A,n3,n,1248778818,1256644818.0
PAM102,A,SNPC000022,A,e,e6,1256554818,
PAM109,A,SNPC000048,A,e,e10,1256554818,
FPS07,A,N05,A,@rack,@top,1256554818,
NBP05,A,PAM114,A,n2,n,1256554818,
NBP05,A,PAM119,A,n7,n,1256554818,
NBP05,A,PAM124,A,e12,e,1256554818,
PAM118,A,SNPC000050,A,n,n8,1256554818,
PAM124,A,SNPC000018,A,n,n8,1256554818,
FPS09,A,N03,A,@rack,@top,1257678018,
NBP03,A,PAM125,A,n1,n,1257678018,
NBP03,A,PAM126,A,n2,n,1257678018,
NBP03,A,PAM127,A,e3,e,1257678018,
PAM129,A,PCH07,A,@slot,@slot5,1257678018,
NBP03,A,PAM130,A,n6,n,1257678018,
NBP03,A,PAM131,A,e7,e,1257678018,
PAM132,A,PCH07,A,@slot,@slot8,1257678018,
NBP03,A,PAM132,A,n8,n,1257678018,
NBP03,A,PAM134,A,e10,e,1257678018,
NBP03,A,PAM135,A,e11,e,1257678018,
SNPC000001,A,N03,A,rack,loc0,1257678018,
PAM126,A,SNPC000001,A,n,n4,1257678018,
PAM130,A,SNPC000002,A,e,e10,1257678018,
PAM129,A,SNPC000002,A,n,n4,1257678018,
SNPC000037,A,N03,A,rack,loc2,1257678018,
PAM133,A,SNPC000037,A,e,e10,1257678018,
PAM132,A,SNPC000037,A,n,n4,1257678018,
PAM134,A,SNPC000054,A,e,e2,1257678018,
PAM136,A,SNPC000054,A,e,e10,1257678018,
FPS08,A,N10,A,@rack,@top,1257678018,
PAM137,A,PCH08,A,@slot,@slot1,1257678018,
PAM138,A,PCH08,A,@slot,@slot2,1257678018,
NBP10,A,PAM138,A,n2,n,1257678018,
PAM140,A,PCH08,A,@slot,@slot4,1257678018,
PAM141,A,PCH08,A,@slot,@slot5,1257678018,
PAM142,A,PCH08,A,@slot,@slot6,1257678018,
NBP10,A,PAM142,A,n6,n,1257678018,
NBP10,A,PAM143,A,e7,e,1257678018,
NBP10,A,PAM144,A,e8,e,1257678018,
PAM145,A,PCH08,A,@slot,@slot9,1257678018,
NBP10,A,PAM145,A,n9,n,1257678018,
NBP10,A,PAM146,A,n10,n,1257678018,
NBP10,A,PAM147,A,e11,e,1257678018,
PAM148,A,PCH08,A,@slot,@slot12,1257678018,
FEM047,A,NBP07,A,n,n6,1256817618,1256644817.0
NBP00,A,PAM027,A,n6,n,1234351818,
FEM06,A,NBP00,A,e,e1,1218196818,1218196818.0
PAM022,A,SNPC000057,A,n,n0,1234351818,
PAM052,A,SNPA000008,A,n,n0,1242126018,
FDV7,A,FEM026,A,terminals,input,1234695618,1242126018.0
PAM056,A,PCH04,A,@slot,@slot4,1248778818,
PAM011,A,SNPC000023,A,e,e6,1248778818,
FEM059,A,NBP08,A,e,e1,1249210818,
SNPC000031,A,N07,A,rack,loc3,1248778818,
A99,H,FDV29,A,focus,input,1254049218,
FEM013,A,NBP07,A,e,e5,1256644818,
PAM103,A,SNPC000022,A,e,e10,1256554818,
PAM107,A,SNPC000048,A,n,n0,1256554818,
PCH06,A,N05,A,@rack,@bottom,1256554818,
PAM115,A,PCH06,A,@slot,@slot3,1256554818,
PAM120,A,PCH06,A,@slot,@slot8,1256554818,
NBP05,A,PAM124,A,n12,n,1256554818,
SNPC000032,A,N05,A,rack,loc2,1256554818,
PCH07,A,N03,A,@rack,@bottom,1257678018,
PAM126,A,PCH07,A,@slot,@slot2,1257678018,
NBP03,A,PAM127,A,n3,n,1257678018,
NBP03,A,PAM129,A,e5,e,1257678018,
PAM133,A,PCH07,A,@slot,@slot9,1257678018,
NBP03,A,PAM135,A,n11,n,1257678018,
PAM125,A,SNPC000001,A,e,e2,1257678018,
PAM127,A,SNPC000001,A,n,n8,1257678018,
PAM131,A,SNPC000037,A,e,e2,1257678018,
PAM133,A,SNPC000037,A,n,n8,1257678018,
PAM134,A,SNPC000054,A,n,n0,1257678018,
NBP10,A,PAM137,A,e1,e,1257678018,
PAM139,A,PCH08,A,@slot,@slot3,1257678018,
NBP10,A,PAM140,A,e4,e,1257678018,
NBP10,A,PAM143,A,n7,n,1257678018,
NBP10,A,PAM147,A,n11,n,1257678018,
NBP10,A,PAM148,A,e12,e,1257678018,
FEM92,A,NBP00,A,e,e3,1221388218,1221388218.0
NBP00,A,PAM028,A,n7,n,1234695618,1234695618.0
PAM024,A,SNPC000057,A,e,e10,1234351818,1234951218.0
NBP00,A,PAM050,A,e5,e,1242126018,
NBP07,A,PAM056,A,e4,e,1248778818,
PAM062,A,SNPC000031,A,e,e2,1248778818,
PAM012,A,SNPC000023,A,e,e10,1248778818,
FEM059,A,NBP08,A,n,n1,1249210818,
FDV29,A,FEM052,A,terminals,input,1254049218,
PAM101,A,SNPC000022,A,n,n0,1256554818,
PAM108,A,SNPC000048,A,n,n4,1256554818,
NBP05,A,PAM115,A,e3,e,1256554818,
NBP05,A,PAM120,A,e8,e,1256554818,
SNPC000058,A,N05,A,rack,loc0,1256554818,
PAM119,A,SNPC000032,A,e,e2,1256554818,
NCMPro5,A,N03,A,@rack,@middle,1257678018,
PAM128,A,PCH07,A,@slot,@slot4,1257678018,
NBP03,A,PAM129,A,n5,n,1257678018,
PAM126,A,SNPC000001,A,e,e6,1257678018,
SNPC000002,A,N03,A,rack,loc1,1257678018,
PAM135,A,SNPC000054,A,n,n4,1257678018,
NBP10,A,PAM148,A,n12,n,1257678018,
FEM013,A,NBP07,A,n,n5,1256644818,
NBP00,A,PAM029,A,n8,n,1234695618,
FEM96,A,NBP00,A,e,e1,1221388218,1221388218.0
PAM024,A,SNPC000057,A,n,n8,1234351818,1234951218.0
NBP00,A,PAM050,A,n5,n,1242126018,
NBP07,A,PAM056,A,n4,n,1248778818,
PAM063,A,SNPC000031,A,e,e6,1248778818,
PAM010,A,SNPC000023,A,n,n0,1248778818,
A103,H,FDV41,A,focus,input,1249210818,
FEM052,A,NBP07,A,e,e8,1254049218,
PAM102,A,SNPC000022,A,n,n4,1256554818,
PAM109,A,SNPC000048,A,n,n8,1256554818,
NBP05,A,PAM115,A,n3,n,1256554818,
NBP05,A,PAM120,A,n8,n,1256554818,
PAM113,A,SNPC000058,A,e,e2,1256554818,
PAM120,A,SNPC000032,A,e,e6,1256554818,
PAM125,A,PCH07,A,@slot,@slot1,1257678018,
NBP03,A,PAM128,A,e4,e,1257678018,
PAM136,A,SNPC000054,A,n,n8,1257678018,
SNPC000014,A,N10,A,rack,loc0,1257678018,
PAM137,A,SNPC000014,A,e,e2,1257678018,
PAM138,A,SNPC000014,A,e,e6,1257678018,
PAM137,A,SNPC000014,A,n,n0,1257678018,
PAM139,A,SNPC000014,A,n,n8,1257678018,
PAM141,A,SNPC000016,A,e,e6,1257678018,
PAM140,A,SNPC000016,A,n,n0,1257678018,
SNPC000042,A,N10,A,rack,loc2,1257678018,
PAM144,A,SNPC000042,A,e,e6,1257678018,
PAM145,A,SNPC000042,A,n,n8,1257678018,
SNPC000045,A,N10,A,rack,loc3,1257678018,
PAM147,A,SNPC000045,A,e,e6,1257678018,
PAM147,A,SNPC000045,A,n,n4,1257678018,
A43,H,FDV50,A,focus,input,1257937218,
FDV50,A,FEM116,A,terminals,input,1257937218,
A59,H,FDV66,A,focus,input,1257937218,
FDV66,A,FEM103,A,terminals,input,1257937218,
FDV58,A,FEM101,A,terminals,input,1257937218,
FEM101,A,NBP04,A,e,e6,1257937218,
